[2023-10-03 23:11:40,798 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: python3-tk
[2023-10-03 23:19:39,608 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libportaudio2
[2023-10-03 23:19:40,558 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libatlas3-base
[2023-10-03 23:19:41,413 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libffi-dev
[2023-10-03 23:19:42,293 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: rfkill
[2023-10-03 23:19:43,189 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: kdeconnect
[2023-10-03 23:19:44,064 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: xdotools
[2023-10-03 23:19:44,651 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:20:08,591 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:20:52,320 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: python3-tk
[2023-10-03 23:20:53,396 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: sox
[2023-10-03 23:20:54,293 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: alsa-tools
[2023-10-03 23:20:55,233 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: wget
[2023-10-03 23:20:56,161 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: espeak
[2023-10-03 23:20:57,124 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: jq
[2023-10-03 23:20:58,075 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libstdc++6
[2023-10-03 23:20:59,033 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: perl
[2023-10-03 23:20:59,998 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libportaudio2
[2023-10-03 23:21:00,946 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libatlas3-base
[2023-10-03 23:21:01,839 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libffi-dev
[2023-10-03 23:21:02,781 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: rfkill
[2023-10-03 23:21:03,689 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: kdeconnect
[2023-10-03 23:21:04,617 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: xdotools
[2023-10-03 23:21:05,244 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:21:22,868 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: python3-tk
[2023-10-03 23:21:23,736 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: sox
[2023-10-03 23:21:24,653 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: alsa-tools
[2023-10-03 23:21:25,541 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: wget
[2023-10-03 23:21:26,398 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: espeak
[2023-10-03 23:21:27,302 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: jq
[2023-10-03 23:21:28,278 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libstdc++6
[2023-10-03 23:21:29,153 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: perl
[2023-10-03 23:21:30,013 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libportaudio2
[2023-10-03 23:21:30,908 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libatlas3-base
[2023-10-03 23:21:31,793 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libffi-dev
[2023-10-03 23:21:32,706 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: rfkill
[2023-10-03 23:21:33,579 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: kdeconnect
[2023-10-03 23:21:34,430 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: xdotools
[2023-10-03 23:21:35,033 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:21:51,719 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: python3-tk
[2023-10-03 23:21:52,624 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: sox
[2023-10-03 23:21:53,553 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: alsa-tools
[2023-10-03 23:21:54,399 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: wget
[2023-10-03 23:21:55,281 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: espeak
[2023-10-03 23:21:56,159 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: jq
[2023-10-03 23:21:57,098 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libstdc++6
[2023-10-03 23:21:57,932 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: perl
[2023-10-03 23:21:58,781 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libportaudio2
[2023-10-03 23:21:59,630 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libatlas3-base
[2023-10-03 23:22:00,492 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libffi-dev
[2023-10-03 23:22:01,381 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: rfkill
[2023-10-03 23:22:02,273 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: kdeconnect
[2023-10-03 23:22:03,201 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: xdotools
[2023-10-03 23:22:03,829 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:22:03,829 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:22:45,178 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: python3-tk
[2023-10-03 23:22:46,067 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: sox
[2023-10-03 23:22:46,930 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: alsa-tools
[2023-10-03 23:22:47,794 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: wget
[2023-10-03 23:22:48,651 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: espeak
[2023-10-03 23:22:49,510 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: jq
[2023-10-03 23:22:50,420 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libstdc++6
[2023-10-03 23:22:51,313 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: perl
[2023-10-03 23:22:52,210 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libportaudio2
[2023-10-03 23:22:53,162 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libatlas3-base
[2023-10-03 23:22:54,021 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libffi-dev
[2023-10-03 23:22:54,914 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: rfkill
[2023-10-03 23:22:55,789 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: kdeconnect
[2023-10-03 23:22:56,717 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: xdotools
[2023-10-03 23:22:57,379 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:22:57,379 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:23:12,361 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: python3-tk
[2023-10-03 23:23:13,253 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: sox
[2023-10-03 23:23:14,202 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: alsa-tools
[2023-10-03 23:23:15,297 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: wget
[2023-10-03 23:23:16,224 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: espeak
[2023-10-03 23:23:17,122 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: jq
[2023-10-03 23:23:17,972 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libstdc++6
[2023-10-03 23:23:18,844 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: perl
[2023-10-03 23:23:19,749 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libportaudio2
[2023-10-03 23:23:20,622 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libatlas3-base
[2023-10-03 23:23:21,490 initial_setup.py->install_linux_dependencies():39]INFO: Installing essential dependency: libffi-dev
[2023-10-03 23:23:22,359 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: rfkill
[2023-10-03 23:23:23,193 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: kdeconnect
[2023-10-03 23:23:24,061 initial_setup.py->install_linux_dependencies():44]INFO: Installing optional dependency: xdotools
[2023-10-03 23:23:24,646 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:23:24,646 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:23:24,646 initial_setup.py->install_voice2json():89]INFO: Downloading and installing LibSSL
[2023-10-03 23:23:28,400 initial_setup.py->install_voice2json():108]INFO: Error while installing Libssl Command: dpkg -i /tmp/libssl1.1_1.1.1f-1ubuntu2.19_amd64.deb failed with an error: dpkg: error: requested operation requires superuser privilege
[2023-10-03 23:23:28,400 initial_setup.py->download_profile():51]INFO: Downloading Voice2json profile
[2023-10-03 23:33:27,793 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:33:27,793 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:33:27,793 initial_setup.py->install_voice2json():89]INFO: Downloading and installing LibSSL
[2023-10-03 23:33:31,331 initial_setup.py->install_voice2json():108]INFO: Error while installing Libssl Command: dpkg -i /tmp/libssl1.1_1.1.1f-1ubuntu2.19_amd64.deb failed with an error: dpkg: error: requested operation requires superuser privilege
[2023-10-03 23:33:31,331 initial_setup.py->download_profile():51]INFO: Downloading Voice2json profile
[2023-10-03 23:36:31,310 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:36:31,311 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:36:31,311 initial_setup.py->install_voice2json():89]INFO: Downloading and installing LibSSL
[2023-10-03 23:36:35,052 initial_setup.py->install_voice2json():108]INFO: Error while installing Libssl Command: dpkg -i /tmp/libssl1.1_1.1.1f-1ubuntu2.19_amd64.deb failed with an error: dpkg: error: requested operation requires superuser privilege
[2023-10-03 23:36:35,052 initial_setup.py->download_profile():51]INFO: Downloading Voice2json profile
[2023-10-03 23:36:50,643 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:36:50,644 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:36:50,644 initial_setup.py->install_voice2json():89]INFO: Downloading and installing LibSSL
[2023-10-03 23:36:55,595 initial_setup.py->install_voice2json():108]INFO: Error while installing Libssl Command: apt install -f failed with an error: 
WARNING: apt does not have a stable CLI interface. Use with caution in scripts.

E: Could not open lock file /var/lib/dpkg/lock-frontend - open (13: Permission denied)
E: Unable to acquire the dpkg frontend lock (/var/lib/dpkg/lock-frontend), are you root?
[2023-10-03 23:36:55,596 initial_setup.py->download_profile():51]INFO: Downloading Voice2json profile
[2023-10-03 23:37:49,715 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:37:49,716 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:37:49,716 initial_setup.py->install_voice2json():89]INFO: Downloading and installing LibSSL
[2023-10-03 23:37:54,388 initial_setup.py->install_voice2json():99]INFO: Downloading and installing Libffi
[2023-10-03 23:37:55,535 initial_setup.py->install_voice2json():108]INFO: Error while installing Libssl Command: dpkg -i /tmp/libffi6_3.2.1-8_amd64.deb failed with an error: dpkg: error: requested operation requires superuser privilege
[2023-10-03 23:37:55,535 initial_setup.py->download_profile():51]INFO: Downloading Voice2json profile
[2023-10-03 23:39:40,404 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:39:40,404 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:39:40,404 initial_setup.py->install_voice2json():99]INFO: Downloading and installing Libffi
[2023-10-03 23:39:42,357 initial_setup.py->install_voice2json():108]INFO: Error while installing Libssl Command: dpkg -i /tmp/libffi6_3.2.1-8_amd64.deb failed with an error: dpkg: error: requested operation requires superuser privilege
[2023-10-03 23:39:42,357 initial_setup.py->download_profile():51]INFO: Downloading Voice2json profile
[2023-10-03 23:40:17,404 initial_setup.py->download_profile():57]INFO: Creating symlink to correct sentence file
[2023-10-03 23:40:17,405 initial_setup.py->download_profile():63]INFO: Training model
[2023-10-03 23:40:18,033 train_model.py->train_model():40]DEBUG: Model Training logs: Traceback (most recent call last):
  File "/usr/lib/voice2json/usr/local/lib/python3.7/runpy.py", line 193, in _run_module_as_main
    "__main__", mod_spec)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/runpy.py", line 85, in _run_code
    exec(code, run_globals)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/__main__.py", line 1088, in <module>
    asyncio.run(main())
  File "/usr/lib/voice2json/usr/local/lib/python3.7/asyncio/runners.py", line 43, in run
    return loop.run_until_complete(main)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/asyncio/base_events.py", line 587, in run_until_complete
    return future.result()
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/__main__.py", line 87, in main
    await args.func(args, core)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/__main__.py", line 984, in train
    await core.train_profile()
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/core.py", line 65, in train_profile
    await train.train_profile(self.profile_dir, self.profile)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/train.py", line 183, in train_profile
    slot_visitor=word_visitor,
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/rhasspynlu/slots.py", line 87, in get_slot_replacements
    slot_command, universal_newlines=True
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 411, in check_output
    **kwargs).stdout
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 488, in run
    with Popen(*popenargs, **kwargs) as process:
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 800, in __init__
    restore_signals, start_new_session)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 1551, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/home/abhishek/.local/share/voice2json/en-us_kaldi-zamia/slot_programs/rhasspy/number'
[2023-10-03 23:43:02,643 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:43:02,643 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:43:02,643 initial_setup.py->install_voice2json():99]INFO: Downloading and installing Libffi
[2023-10-03 23:43:03,887 initial_setup.py->install_voice2json():108]INFO: Error while installing Libssl Command: dpkg -i /tmp/libffi6_3.2.1-8_amd64.deb failed with an error: dpkg: error: requested operation requires superuser privilege
[2023-10-03 23:43:03,887 initial_setup.py->download_profile():51]INFO: Downloading Voice2json profile
[2023-10-03 23:44:08,808 initial_setup.py->install_voice2json():74]INFO: Downloading Voice2json
[2023-10-03 23:44:08,808 initial_setup.py->install_voice2json():80]INFO: Installing Voice2json
[2023-10-03 23:44:08,808 initial_setup.py->install_voice2json():99]INFO: Downloading and installing Libffi
[2023-10-03 23:44:10,378 initial_setup.py->install_voice2json():108]INFO: Error while installing Libssl Command: dpkg -i /tmp/libffi6_3.2.1-8_amd64.deb failed with an error: dpkg: error: requested operation requires superuser privilege
[2023-10-03 23:44:10,378 initial_setup.py->download_profile():51]INFO: Downloading Voice2json profile
[2023-10-03 23:44:10,908 initial_setup.py->download_profile():57]INFO: Creating symlink to correct sentence file
[2023-10-03 23:44:10,908 initial_setup.py->download_profile():63]INFO: Training model
[2023-10-03 23:44:11,469 train_model.py->train_model():40]DEBUG: Model Training logs: Traceback (most recent call last):
  File "/usr/lib/voice2json/usr/local/lib/python3.7/runpy.py", line 193, in _run_module_as_main
    "__main__", mod_spec)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/runpy.py", line 85, in _run_code
    exec(code, run_globals)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/__main__.py", line 1088, in <module>
    asyncio.run(main())
  File "/usr/lib/voice2json/usr/local/lib/python3.7/asyncio/runners.py", line 43, in run
    return loop.run_until_complete(main)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/asyncio/base_events.py", line 587, in run_until_complete
    return future.result()
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/__main__.py", line 87, in main
    await args.func(args, core)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/__main__.py", line 984, in train
    await core.train_profile()
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/core.py", line 65, in train_profile
    await train.train_profile(self.profile_dir, self.profile)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/train.py", line 183, in train_profile
    slot_visitor=word_visitor,
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/rhasspynlu/slots.py", line 87, in get_slot_replacements
    slot_command, universal_newlines=True
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 411, in check_output
    **kwargs).stdout
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 488, in run
    with Popen(*popenargs, **kwargs) as process:
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 800, in __init__
    restore_signals, start_new_session)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 1551, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/home/abhishek/.local/share/voice2json/en-us_kaldi-zamia/slot_programs/rhasspy/number'
[2023-10-03 23:45:25,038 playsound.py-><module>():253]WARNING: playsound is relying on another python subprocess. Please use `pip install pygobject` if you want playsound to run more efficiently.
[2023-10-03 23:45:25,245 custom_skill.py->read_section():69]DEBUG: Reading skill.csv file to dump skills to sections dict.
[2023-10-03 23:45:25,245 custom_skill.py->add_section_to_global_sections():39]DEBUG: Adding skill to section dictionary. Skill: ['insult', 'insult | embarrass', 'please <action> me;can you <action> me', '/home/akhil/insult_home.py::insult']
[2023-10-03 23:48:56,127 playsound.py-><module>():253]WARNING: playsound is relying on another python subprocess. Please use `pip install pygobject` if you want playsound to run more efficiently.
[2023-10-03 23:48:56,268 custom_skill.py->read_section():69]DEBUG: Reading skill.csv file to dump skills to sections dict.
[2023-10-03 23:48:56,268 custom_skill.py->add_section_to_global_sections():39]DEBUG: Adding skill to section dictionary. Skill: ['insult', 'insult | embarrass', 'please <action> me;can you <action> me', '/home/akhil/insult_home.py::insult']
[2023-10-03 23:50:07,087 playsound.py-><module>():253]WARNING: playsound is relying on another python subprocess. Please use `pip install pygobject` if you want playsound to run more efficiently.
[2023-10-03 23:50:07,210 custom_skill.py->read_section():69]DEBUG: Reading skill.csv file to dump skills to sections dict.
[2023-10-03 23:50:10,061 wake_word.py->detect_wake_word():23]DEBUG: Using method=picovoice to detect wake word
[2023-10-03 23:50:10,081 picovoice.py->detect_wake_word():26]DEBUG: *********** Starting Recording and checking for waking word ************
[2023-10-03 23:50:34,950 picovoice.py->detect_wake_word():38]DEBUG: Detected keyword is: hey liva
[2023-10-03 23:50:34,952 pre_checks.py->pre_checks():55]INFO: Sentence file is changed. Training model again.
[2023-10-03 23:50:35,520 train_model.py->train_model():40]DEBUG: Model Training logs: Traceback (most recent call last):
  File "/usr/lib/voice2json/usr/local/lib/python3.7/runpy.py", line 193, in _run_module_as_main
    "__main__", mod_spec)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/runpy.py", line 85, in _run_code
    exec(code, run_globals)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/__main__.py", line 1088, in <module>
    asyncio.run(main())
  File "/usr/lib/voice2json/usr/local/lib/python3.7/asyncio/runners.py", line 43, in run
    return loop.run_until_complete(main)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/asyncio/base_events.py", line 587, in run_until_complete
    return future.result()
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/__main__.py", line 87, in main
    await args.func(args, core)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/__main__.py", line 984, in train
    await core.train_profile()
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/core.py", line 65, in train_profile
    await train.train_profile(self.profile_dir, self.profile)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/voice2json/train.py", line 183, in train_profile
    slot_visitor=word_visitor,
  File "/usr/lib/voice2json/usr/local/lib/python3.7/site-packages/rhasspynlu/slots.py", line 87, in get_slot_replacements
    slot_command, universal_newlines=True
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 411, in check_output
    **kwargs).stdout
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 488, in run
    with Popen(*popenargs, **kwargs) as process:
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 800, in __init__
    restore_signals, start_new_session)
  File "/usr/lib/voice2json/usr/local/lib/python3.7/subprocess.py", line 1551, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
PermissionError: [Errno 13] Permission denied: '/home/abhishek/.local/share/voice2json/en-us_kaldi-zamia/slot_programs/rhasspy/number'
[2023-10-03 23:50:35,525 pre_checks.py->check_installation():34]DEBUG: /usr/bin/voice2json is installed.
[2023-10-03 23:50:35,529 pre_checks.py->check_installation():34]DEBUG: /usr/bin/arecord is installed.
[2023-10-03 23:50:35,534 pre_checks.py->check_installation():34]DEBUG: /usr/bin/play is installed.
[2023-10-03 23:50:35,538 pre_checks.py->check_installation():32]ERROR: xclip is not installed or not in path
NoneType: None
[2023-10-03 23:50:35,543 pre_checks.py->check_installation():34]DEBUG: /usr/bin/kdeconnect-cli is installed.
[2023-10-03 23:50:35,543 pre_checks.py->pre_checks():87]ERROR: Some non-mandatory modules are not installed. Some skills might not work
NoneType: None
[2023-10-03 23:50:35,646 voice2intent.py->record_analyse():42]INFO: Recording voice
